what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1717004728947
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1717004728953
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1717004728957
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1717004728961
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1717004728963
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1717004728963
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1717004728970
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1717004728977
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1717004729002
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1717004729004
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1717004729008
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1717004729043
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1717004729051
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1717004729067
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1717004729069
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1717004729071
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1717004729074
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1717004729092
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1717004729096
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1717004729101
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1717004729103
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1717004729103
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1717004729108
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1717004729117
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1717004729120
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1717004729131
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1717004729134
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1717004729138
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1717004729149
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1717004729152
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1717004729170
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1717004729172
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1717004729177
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1717004729179
os,sysinfo,,,"win32",1717004729191
arch,sysinfo,,,"x86_64",1717004729192
ws,sysinfo,,,"win32",1717004729192
locale,sysinfo,,,"fr_FR",1717004729192
processors,sysinfo,,,"2",1717004729192
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1717004729192
java.runtime.version,sysinfo,,,"1.8.0_161-b12",1717004729192
java.specification.name,sysinfo,,,"Java Platform API Specification",1717004729192
java.specification.vendor,sysinfo,,,"Oracle Corporation",1717004729192
java.specification.version,sysinfo,,,"1.8",1717004729192
java.vendor,sysinfo,,,"Oracle Corporation",1717004729192
java.version,sysinfo,,,"1.8.0_161",1717004729192
java.vm.info,sysinfo,,,"mixed mode",1717004729192
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1717004729192
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1717004729192
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1717004729192
java.vm.specification.version,sysinfo,,,"1.8",1717004729192
java.vm.vendor,sysinfo,,,"Oracle Corporation",1717004729192
java.vm.version,sysinfo,,,"25.161-b12",1717004729192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717004736404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717004791608
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1717004795761
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1717004796540
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1717004796549
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1717004799618
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1717004799619
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1717004801812
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1717004802158
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1717004802189
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1717004802273
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1717004802279
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1717004802455
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1717004802496
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1717004802937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717004808013
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717004824811
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1717004825539
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1717004825785
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717004832750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005007399
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1717005013239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005022837
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005023097
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005032774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005088920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005108657
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005108994
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005117148
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717005221174
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1717005231207
